,Unnamed: 0,Adjektiv,P(han),P(hun),Differanse
76,76,amerikansk,0.4868061244487762,0.1934535205364227,0.2933526039123535
1178,1178,sikkerhetsmessig,0.3854289650917053,0.0923727452754974,0.2930562198162079
74,74,alvorlig,0.420673668384552,0.1294826567173004,0.2911910116672516
1118,1118,romansk,0.492647647857666,0.2031404376029968,0.2895072102546692
1202,1202,skikkelig,0.5139173269271851,0.2246286571025848,0.2892886698246002
1241,1241,snål,0.4986473619937897,0.209415778517723,0.2892315834760666
1461,1461,ugift,0.5303486585617065,0.242052748799324,0.2882959097623825
975,975,oppblåsbar,0.4810557067394256,0.1932344585657119,0.2878212481737137
272,272,dårlig,0.5847043395042419,0.2971360683441162,0.2875682711601257
962,962,offisiøs,0.4698083102703094,0.1823644489049911,0.2874438613653183
1269,1269,stiv,0.495492160320282,0.2083889693021774,0.2871031910181045
157,157,bekymret,0.43311607837677,0.146223172545433,0.286892905831337
1346,1346,tapt,0.479669988155365,0.1928351670503616,0.2868348211050033
1439,1439,ubøyelig,0.5450612306594849,0.2582583427429199,0.2868028879165649
216,216,brukket,0.3609166145324707,0.0751923248171806,0.28572428971529
1285,1285,stueren,0.5315495729446411,0.2472720146179199,0.2842775583267212
1597,1597,ydmyk,0.5349847674369812,0.2507473528385162,0.2842374145984649
965,965,omfangsrik,0.4857122898101806,0.2018187791109085,0.2838935106992721
1509,1509,usjenert,0.472896546125412,0.1895057410001754,0.2833908051252365
1598,1598,ynkrygget,0.4372316300868988,0.1544689387083053,0.2827626913785934
502,502,glemt,0.5416048765182495,0.2594176530838012,0.2821872234344482
150,150,begrepsmessig,0.5398721098899841,0.2578853368759155,0.2819867730140686
619,619,indonesisk,0.4573130309581756,0.1760222613811493,0.2812907695770263
1390,1390,treig,0.5501987338066101,0.2691184282302856,0.2810803055763244
978,978,opplyst,0.4611227810382843,0.1802749186754226,0.2808478623628616
1147,1147,samlet,0.5222054719924927,0.2418602555990219,0.2803452163934707
778,778,kvart,0.3316343426704407,0.0513908714056015,0.2802434712648392
877,877,mild,0.5757522583007812,0.2959038913249969,0.2798483669757843
1278,1278,stressende,0.4739176034927368,0.1940747946500778,0.279842808842659
1450,1450,uforgjengelig,0.5217703580856323,0.2425356209278106,0.2792347371578216
178,178,bevisst,0.4991489350795746,0.2202349305152893,0.2789140045642853
1114,1114,ring,0.4841797053813934,0.2053946256637573,0.2787850797176361
385,385,flerverdig,0.5432104468345642,0.2644769251346588,0.2787335216999054
531,531,gullig,0.5560378432273865,0.2785198390483856,0.2775180041790008
1531,1531,uvanlig,0.4869341850280761,0.209648996591568,0.2772851884365082
1556,1556,velfortjent,0.4935865402221679,0.2166510969400406,0.2769354432821274
564,564,heslig,0.5916996002197266,0.3148564398288727,0.2768431603908539
750,750,korthugget,0.4210916459560394,0.14597949385643,0.2751121520996094
555,555,helsemessig,0.4898906350135803,0.2152428328990936,0.2746478021144867
75,75,ambivalent,0.575434684753418,0.3016035556793213,0.2738311290740967
1229,1229,smidig,0.5841997861862183,0.3104946911334991,0.2737050950527191
813,813,linn,0.315697431564331,0.0422749482095241,0.2734224833548069
70,70,alminnelig,0.5638886094093323,0.2905840575695038,0.2733045518398285
91,91,ansvarsfull,0.5236821174621582,0.2505709826946258,0.2731111347675323
1032,1032,perfekt,0.5581961870193481,0.2851463258266449,0.2730498611927032
1524,1524,uttrykksfull,0.5937482118606567,0.3209884166717529,0.2727597951889038
188,188,biomimetisk,0.4356893301010132,0.16314497590065,0.2725443542003631
881,881,misfornøyd,0.460346907377243,0.1886280477046966,0.2717188596725464
870,870,merkverdig,0.5048192739486694,0.2331874221563339,0.2716318517923355
179,179,bevokst,0.4135850369930267,0.143559843301773,0.2700251936912536
31,31,afrikansk,0.3893957138061523,0.1194250956177711,0.2699706181883812
249,249,diskret,0.5800542235374451,0.3103101551532745,0.2697440683841705
1409,1409,tversgående,0.5543875694274902,0.2853718400001526,0.2690157294273376
785,785,langfingra,0.3207098245620727,0.0520377531647682,0.2686720713973045
804,804,levende,0.4296614527702331,0.1613376885652542,0.2683237642049789
588,588,hyppig,0.4950834512710571,0.2268629521131515,0.2682204991579056
366,366,filmatisk,0.458507776260376,0.1903973072767257,0.2681104689836502
1467,1467,uheldig,0.4889355599880218,0.2214119285345077,0.2675236314535141
743,743,konvensjonell,0.4819963276386261,0.2173592895269394,0.2646370381116867
712,712,knapp,0.4254733026027679,0.1609956920146942,0.2644776105880737
628,628,innadvendt,0.5777525901794434,0.3141764402389526,0.2635761499404907
1607,1607,ærlig,0.553521454334259,0.2907449305057525,0.2627765238285064
1012,1012,parallell,0.3581645786762237,0.0956081971526146,0.2625563815236091
795,795,lavmælt,0.5818617343902588,0.3194005787372589,0.2624611556529999
560,560,herlig,0.5203166007995605,0.2585551738739013,0.2617614269256592
1480,1480,umenneskelig,0.391243577003479,0.1300940960645675,0.2611494809389114
1265,1265,sterk,0.552344024181366,0.2912872731685638,0.2610567510128021
72,72,alternativ,0.529863178730011,0.2688177824020386,0.2610453963279724
755,755,krevende,0.5353642106056213,0.2750992476940155,0.2602649629116058
1307,1307,svaksynt,0.5832109451293945,0.3230252563953399,0.2601856887340545
1224,1224,sliten,0.4742941856384277,0.2142822444438934,0.2600119411945343
783,783,lam,0.4390370547771454,0.179206907749176,0.2598301470279693
1217,1217,skrøpelig,0.5795466899871826,0.3205102682113647,0.2590364217758178
423,423,fortersket,0.5490320324897766,0.290006011724472,0.2590260207653045
1192,1192,sjuk,0.4874156713485718,0.2293373048305511,0.2580783665180206
36,36,agronomisk,0.3354151844978332,0.0774856209754943,0.2579295635223388
1446,1446,ufattelig,0.5105583667755127,0.2527502775192261,0.2578080892562866
1037,1037,personlig,0.5478396415710449,0.2911491692066192,0.2566904723644256
230,230,daglig,0.5462167859077454,0.2906207740306854,0.2555960118770599
899,899,muntlig,0.5556102395057678,0.3002619445323944,0.2553482949733734
1493,1493,uoppmerksom,0.3861559331417084,0.1312152743339538,0.2549406588077545
1611,1611,ønsket,0.5253121852874756,0.2706209123134613,0.2546912729740143
359,359,fengslende,0.5551213622093201,0.300851821899414,0.254269540309906
314,314,engstelig,0.487369567155838,0.2331937551498413,0.2541758120059967
421,421,forståelsesfull,0.5727247595787048,0.3193572163581848,0.25336754322052
310,310,enfoldig,0.4494170844554901,0.1979341804981231,0.2514829039573669
1060,1060,primitiv,0.3809393644332886,0.1295031905174255,0.251436173915863
751,751,koselig,0.5355848670005798,0.28431436419487,0.2512705028057098
942,942,nybakt,0.5644772052764893,0.3132821917533874,0.2511950135231018
648,648,isotropisk,0.3809846639633178,0.1303434669971466,0.2506411969661712
1453,1453,uforrettet,0.3908223211765289,0.1408717781305313,0.2499505430459976
1036,1036,personal,0.4524802267551422,0.2027644515037536,0.2497157752513885
1205,1205,skinnbarlig,0.5596462488174438,0.3104656934738159,0.2491805553436279
1230,1230,smigrende,0.470298022031784,0.2212297767400741,0.2490682452917099
837,837,løgnaktig,0.4868741035461426,0.2399131953716278,0.2469609081745147
402,402,forholdsmessig,0.4746887683868408,0.2290437370538711,0.2456450313329696
941,941,ny,0.3885998725891113,0.1442303657531738,0.2443695068359375
711,711,klok,0.547676146030426,0.303376168012619,0.244299978017807
548,548,harry,0.3807232081890106,0.1371633857488632,0.2435598224401474
14,14,absurd,0.3762455284595489,0.133346289396286,0.2428992390632629
982,982,opprett,0.3855786323547363,0.1427516192197799,0.2428270131349563
223,223,bundet,0.3856678307056427,0.1429287791252136,0.242739051580429
981,981,oppofrende,0.5392971634864807,0.2966212332248688,0.2426759302616119
961,961,offisiell,0.4295940697193146,0.1871181577444076,0.2424759119749069
1132,1132,råtten,0.4758289158344269,0.2352946549654007,0.2405342608690261
945,945,nypult,0.4784374237060547,0.2379725724458694,0.2404648512601852
1035,1035,permanent,0.4828686118125915,0.2425673604011535,0.240301251411438
1140,1140,salomonisk,0.4079436361789703,0.1680762767791748,0.2398673593997955
1573,1573,vid,0.4778148829936981,0.2383161187171936,0.2394987642765045
720,720,komfortabel,0.510297417640686,0.270933449268341,0.2393639683723449
959,959,obsternasig,0.524445652961731,0.2853717505931854,0.2390739023685455
1279,1279,stresset,0.4722153842449188,0.2333274632692337,0.2388879209756851
1313,1313,svær,0.3862791061401367,0.1477278620004654,0.2385512441396713
251,251,distingvert,0.4950492680072784,0.2567581236362457,0.2382911443710327
498,498,gjestmild,0.5562277436256409,0.3189888298511505,0.2372389137744903
293,293,ekte,0.515976071357727,0.2790419161319732,0.2369341552257537
1148,1148,sammenkrøkt,0.3542912304401397,0.1177925392985344,0.2364986911416053
1189,1189,sjarmerende,0.482334166765213,0.2458888441324234,0.2364453226327896
620,620,indre,0.5082001686096191,0.2721102237701416,0.2360899448394775
263,263,drøy,0.3724417984485626,0.1389803439378738,0.2334614545106887
1604,1604,årlig,0.5133833289146423,0.2800597250461578,0.2333236038684845
572,572,hjertelig,0.5777539014816284,0.3456262052059173,0.232127696275711
1374,1374,topologisk,0.31497922539711,0.0831106007099151,0.2318686246871948
1131,1131,rådyr,0.2814769744873047,0.0512413643300533,0.2302356101572513
1605,1605,årvåken,0.5147477984428406,0.2848406136035919,0.2299071848392486
396,396,forelsket,0.5379446744918823,0.3081218004226684,0.2298228740692138
449,449,from,0.4146752059459686,0.1849540174007415,0.229721188545227
1228,1228,smertestillende,0.3034884929656982,0.0739775523543357,0.2295109406113624
448,448,frisk,0.5273936986923218,0.2988314628601074,0.2285622358322143
1254,1254,spenningsfri,0.5077108144760132,0.279214471578598,0.2284963428974151
357,357,felles,0.2969535291194916,0.0699007138609886,0.2270528152585029
1225,1225,smakløs,0.4594612419605255,0.2334230244159698,0.2260382175445556
426,426,fortærende,0.5449636578559875,0.3192979097366333,0.2256657481193542
802,802,lett som en fjær,0.385782241821289,0.1604415774345398,0.2253406643867492
500,500,glad,0.5315596461296082,0.3077857494354248,0.2237738966941833
1495,1495,upassende,0.4402149617671966,0.2166067063808441,0.2236082553863525
973,973,ond,0.3464115262031555,0.1229769885540008,0.2234345376491546
522,522,grundig,0.5162637233734131,0.2932503819465637,0.2230133414268493
506,506,god,0.5326220393180847,0.3098276853561401,0.2227943539619445
231,231,dagligdags,0.4679700434207916,0.2453560680150985,0.222613975405693
1447,1447,ufordragelig,0.5031890869140625,0.2816855907440185,0.2215034961700439
918,918,nedlatende,0.5171776413917542,0.2957730293273926,0.2214046120643615
693,693,kjempestor,0.4583108425140381,0.2370847165584564,0.2212261259555816
767,767,kulturell,0.5628074407577515,0.3421558737754822,0.2206515669822693
977,977,oppkalt,0.281310111284256,0.0612884275615215,0.2200216837227344
250,250,diskré,0.5675957202911377,0.3477348089218139,0.2198609113693237
798,798,lekker,0.4430082738399505,0.2248768061399459,0.2181314677000045
831,831,lyseblå,0.4588275849819183,0.2408576756715774,0.2179699093103408
246,246,direkte,0.4543047845363617,0.2364960461854934,0.2178087383508682
919,919,nedsettende,0.4775822460651397,0.2598576247692108,0.2177246212959289
336,336,ettertenksom,0.515900731086731,0.2982483208179474,0.2176524102687835
397,397,forenelig,0.3556520342826843,0.1380631774663925,0.2175888568162918
1359,1359,tilfreds,0.4299547076225281,0.2124048173427581,0.2175498902797699
701,701,kjødelig,0.5267839431762695,0.3101869225502014,0.2165970206260681
759,759,kritikkverdig,0.3764363825321197,0.1603292673826217,0.2161071151494979
148,148,begjærlig,0.5484371185302734,0.3324704468250274,0.2159666717052459
738,738,kontinuerlig,0.4958061575889587,0.2799042761325836,0.2159018814563751
1195,1195,skadesløs,0.4102073013782501,0.1947441399097442,0.2154631614685058
1315,1315,syk,0.4767270982265472,0.2612799704074859,0.2154471278190612
1364,1364,tillitvekkende,0.3998861908912658,0.1847613900899887,0.2151248008012771
368,368,fin,0.5494149327278137,0.3353935480117798,0.2140213847160339
58,58,alkoholholdig,0.2674248814582824,0.0554362758994102,0.2119886055588722
1527,1527,utålmodig,0.5132704973220825,0.3029760718345642,0.2102944254875183
92,92,ansvarsløs,0.4626918435096741,0.2538141012191772,0.2088777422904968
967,967,omgjengelig,0.5207713842391968,0.3122556507587433,0.2085157334804535
873,873,metrisk,0.2904742062091827,0.08240657299757,0.2080676332116127
1491,1491,unnvikende,0.3897630870342254,0.1820622533559799,0.2077008336782455
422,422,forterpet,0.5452414155006409,0.3378685116767883,0.2073729038238525
1018,1018,passende,0.5316358804702759,0.3247197866439819,0.2069160938262939
289,289,ekstra,0.4640905857086181,0.2575206756591797,0.2065699100494384
925,925,nervøs,0.4518028795719147,0.2456405013799667,0.2061623781919479
1570,1570,vertikal,0.3436571657657623,0.1384727656841278,0.2051844000816345
904,904,måteholden,0.5284618735313416,0.3242299258708954,0.2042319476604461
1455,1455,uforsonlig,0.4959385395050049,0.2920626103878021,0.2038759291172027
1041,1041,planar,0.2829471230506897,0.0795678347349166,0.203379288315773
1003,1003,overraskende,0.5043700933456421,0.3011995553970337,0.2031705379486084
1456,1456,uforståelig,0.4134994149208069,0.2115421444177627,0.2019572705030441
377,377,flat,0.4474599063396454,0.2457046210765838,0.2017552852630615
875,875,midlertidig,0.4598481655120849,0.2581165730953216,0.2017315924167633
488,488,gifteferdig,0.5261174440383911,0.3250732421875,0.2010442018508911
887,887,monarkisk,0.3337822556495666,0.1331067681312561,0.2006754875183105
972,972,omtenksom,0.5506930947303772,0.3504015207290649,0.2002915740013122
1214,1214,skriftlig,0.4547648429870605,0.2549460232257843,0.1998188197612762
301,301,ellevill,0.5162584185600281,0.3176286518573761,0.1986297667026519
1048,1048,polynomiell,0.3283039033412933,0.1299850344657898,0.1983188688755035
125,125,atypisk,0.4677915871143341,0.2706074118614197,0.1971841752529144
6,6,abiotisk,0.2491708397865295,0.0531539842486381,0.1960168555378914
189,189,bisarr,0.2870807349681854,0.0911458358168602,0.1959348991513252
438,438,frekk som en flatlus,0.2700527310371399,0.0766132175922393,0.1934395134449005
788,788,langtekkelig,0.3624895513057709,0.1694588512182235,0.1930307000875473
201,201,blåøyd,0.2651070952415466,0.0727176666259765,0.19238942861557
585,585,hvit,0.3466517925262451,0.1543470174074173,0.1923047751188278
219,219,brysom,0.539263904094696,0.3474133908748626,0.1918505132198333
1505,1505,urugayansk,0.377982497215271,0.1862318962812423,0.1917506009340286
411,411,fornem,0.4641922116279602,0.2729834318161011,0.1912087798118591
809,809,likendes,0.3530580401420593,0.1621314734220504,0.1909265667200088
1248,1248,sort,0.2857847809791565,0.094899483025074,0.1908852979540825
834,834,lystig,0.5181256532669067,0.3284361362457275,0.1896895170211792
131,131,avhengig,0.406582236289978,0.2170515805482864,0.1895306557416916
911,911,naiv,0.525734007358551,0.3365525603294372,0.1891814470291137
352,352,fattig,0.5460301041603088,0.3571730256080627,0.1888570785522461
161,161,belærende,0.525721549987793,0.3375451862812042,0.1881763637065887
1383,1383,tradisjonsbundet,0.3396376371383667,0.1531925648450851,0.1864450722932815
1575,1575,vidløftig,0.5444483160972595,0.3581191897392273,0.1863291263580322
234,234,deform,0.25425586104393,0.0689181238412857,0.1853377372026443
1397,1397,troverdig,0.4457820057868957,0.2617405354976654,0.1840414702892303
586,586,hyggelig,0.4444209039211273,0.2604600191116333,0.183960884809494
577,577,hoven,0.2547638714313507,0.070907212793827,0.1838566586375236
1209,1209,skjematisk,0.4668816924095154,0.2832777202129364,0.1836039721965789
302,302,emosjonell,0.5442923307418823,0.3620371520519256,0.1822551786899566
1068,1068,pussig,0.5153502225875854,0.3349094986915588,0.1804407238960266
154,154,bein,0.2057508081197738,0.0257724858820438,0.17997832223773
1592,1592,vrien,0.4651028513908386,0.2856341004371643,0.1794687509536743
275,275,dødskjedelig,0.3143152594566345,0.1371688842773437,0.1771463751792907
1179,1179,simpel,0.2809728682041168,0.1040567755699157,0.176916092634201
1464,1464,ugjennomskinnelig,0.5232976078987122,0.3465257287025451,0.176771879196167
1411,1411,tydelig,0.5127038955688477,0.336011528968811,0.1766923666000366
1540,1540,vanlig,0.3383724093437195,0.1619702577590942,0.1764021515846252
1138,1138,saktmodig,0.5225979685783386,0.3464666306972503,0.1761313378810882
1475,1475,ullen,0.3739457130432129,0.1997464448213577,0.1741992682218551
855,855,mannlig,0.5119253993034363,0.3377356231212616,0.1741897761821746
576,576,horisontal,0.2432287037372589,0.0698720589280128,0.173356644809246
865,865,megetsigende,0.4909792244434356,0.3177197277545929,0.1732594966888427
1381,1381,toårlig,0.3364884257316589,0.1652186214923858,0.171269804239273
1216,1216,skråsikker,0.4130177497863769,0.2418754547834396,0.1711422950029373
1274,1274,storslagen,0.4279552698135376,0.2569842040538788,0.1709710657596588
871,871,mesopotamisk,0.2200544327497482,0.0492014624178409,0.1708529703319072
537,537,gørrkjedelig,0.5401001572608948,0.3697278797626495,0.1703722774982452
641,641,intuitiv,0.510079562664032,0.3406687676906585,0.1694107949733734
494,494,gjennomskinnelig,0.5249571800231934,0.355846643447876,0.1691105365753173
884,884,moden,0.478439450263977,0.3108037710189819,0.1676356792449951
1511,1511,usymmetrisk,0.2826263308525085,0.1151192411780357,0.1675070896744728
1348,1348,taus,0.4957067966461181,0.3283538222312927,0.1673529744148254
167,167,beskjeden,0.4852835834026336,0.3187983632087707,0.1664852201938629
151,151,behagelig,0.5071426630020142,0.343149870634079,0.1639927923679351
953,953,nødvendig,0.4937072098255157,0.3307592570781708,0.1629479527473449
424,424,fortreffelig,0.4933920502662658,0.3307256698608398,0.162666380405426
1503,1503,urindoeuropeisk,0.2327921241521835,0.070559985935688,0.1622321382164955
1587,1587,voksen,0.494694322347641,0.3328627645969391,0.1618315577507019
380,380,flerdimensjonal,0.2584056556224823,0.0969148725271225,0.1614907830953598
1075,1075,pårørende,0.3660643994808197,0.2061823904514312,0.1598820090293884
23,23,advarende,0.3030941486358642,0.143793448805809,0.1593006998300552
46,46,aktverdig,0.492178350687027,0.3344574272632599,0.1577209234237671
170,170,betenkelig,0.2570578753948211,0.099931851029396,0.1571260243654251
1283,1283,strålende,0.4617767632007599,0.3054327368736267,0.1563440263271331
762,762,kronglet,0.2006019502878189,0.044402826577425,0.1561991237103939
1057,1057,presentabel,0.5114039182662964,0.355468600988388,0.1559353172779083
496,496,gjensidig,0.3231111168861389,0.1679126471281051,0.1551984697580337
661,661,jovial,0.535548210144043,0.3834854662418365,0.1520627439022064
1042,1042,plausibel,0.3258210718631744,0.1740586757659912,0.1517623960971832
1069,1069,pyntelig,0.5247128009796143,0.3734838366508484,0.1512289643287658
854,854,mannhaftig,0.456956148147583,0.3060608208179474,0.1508953273296356
1596,1596,våt,0.4627025723457336,0.3123739957809448,0.1503285765647888
388,388,flott,0.5015621781349182,0.3514023125171661,0.150159865617752
262,262,drønnende,0.2576653659343719,0.1076769605278968,0.149988405406475
1098,1098,regelmessig,0.4450936019420624,0.2959848940372467,0.1491087079048156
1557,1557,velfungerende,0.445897102355957,0.2977584302425384,0.1481386721134185
529,529,gul,0.2199862450361251,0.0721912384033203,0.1477950066328048
1569,1569,verpesyk,0.4627569913864136,0.3156387507915497,0.1471182405948639
252,252,distré,0.4879128038883209,0.3419863879680633,0.1459264159202575
387,387,florlett,0.2927970588207245,0.1470450460910797,0.1457520127296447
268,268,dyr,0.203318104147911,0.0577201880514621,0.1455979160964489
1451,1451,uforholdsmessig,0.2607148289680481,0.1161047667264938,0.1446100622415542
1085,1085,rang,0.1744799464941024,0.0302088893949985,0.1442710570991039
1435,1435,ubesvart,0.1973059475421905,0.053954642266035,0.1433513052761554
415,415,fornøyelig,0.4044429957866668,0.2625043094158172,0.1419386863708496
194,194,blek,0.3443175256252289,0.2024568766355514,0.1418606489896774
1204,1204,skinn,0.2923291325569153,0.1507687419652938,0.1415603905916214
1434,1434,ubestridt,0.2785651981830597,0.1382824629545211,0.1402827352285385
477,477,ganske,0.2471010386943817,0.1077063232660293,0.1393947154283523
540,540,habil,0.2540201544761657,0.1167226806282997,0.137297473847866
481,481,gedigen,0.299314022064209,0.1627171337604522,0.1365968883037567
786,786,langfingret,0.2854769825935364,0.1503313928842544,0.1351455897092819
1000,1000,overflødig,0.3960934579372406,0.2610944211483001,0.1349990367889404
1419,1419,tørr,0.3911933004856109,0.2564803659915924,0.1347129344940185
1314,1314,sydlig,0.4260295927524566,0.2915630936622619,0.1344664990901947
1259,1259,sporadisk,0.2785135209560394,0.1482017934322357,0.1303117275238037
190,190,bitter,0.3931061327457428,0.2660528421401977,0.127053290605545
642,642,irriterende,0.4403004050254822,0.3134922683238983,0.1268081367015838
1002,1002,overnaturlig,0.2052721828222274,0.0785173177719116,0.1267548650503158
1442,1442,uendelig,0.2275031358003616,0.1007992997765541,0.1267038360238075
277,277,effektfull,0.4049267470836639,0.2784499526023865,0.1264767944812774
159,159,bekymringsverdig,0.2892437875270843,0.163558229804039,0.1256855577230453
1433,1433,ubestemmelig,0.3495302200317383,0.2239270657300949,0.1256031543016433
713,713,knepen,0.4599370658397674,0.3348172307014465,0.1251198351383209
1121,1121,rosa,0.3564130961894989,0.2318379431962967,0.1245751529932022
1422,1422,uaktsom,0.2964859008789062,0.1723966002464294,0.1240893006324768
77,77,amfibisk,0.1928811222314834,0.070344939827919,0.1225361824035644
1591,1591,vridd,0.3543776571750641,0.232462391257286,0.121915265917778
1268,1268,stillferdig,0.5080309510231018,0.3868782520294189,0.1211526989936828
1601,1601,åpen,0.5031706094741821,0.3826339542865753,0.1205366551876068
748,748,kort,0.1611436158418655,0.0406732931733131,0.1204703226685524
430,430,forvåket,0.1874054372310638,0.0670274272561073,0.1203780099749565
495,495,gjennomtrengelig,0.4653569459915161,0.3452511727809906,0.1201057732105255
1128,1128,ryddig,0.4415437877178192,0.3214956521987915,0.1200481355190277
296,296,elegant,0.4870646893978119,0.3685463368892669,0.1185183525085449
660,660,jordisk,0.3446463048458099,0.2269137501716613,0.1177325546741485
1432,1432,ubehagelig,0.3529158234596252,0.2364901602268219,0.1164256632328033
1339,1339,takknemlig,0.4537276327610016,0.3377340137958526,0.1159936189651489
1260,1260,språklig,0.4501327872276306,0.3358874320983886,0.1142453551292419
840,840,løsaktig,0.4903575778007507,0.3763353824615478,0.1140221953392028
524,524,grå,0.2067799121141433,0.0929455980658531,0.1138343140482902
372,372,firkantet,0.1770644336938858,0.0632473826408386,0.1138170510530471
1492,1492,unormal,0.3971477746963501,0.2842209339141845,0.1129268407821655
1431,1431,ubegripelig,0.2673333883285522,0.1547878533601761,0.1125455349683761
916,916,naturstridig,0.2471766620874405,0.1363710761070251,0.1108055859804153
48,48,akutt,0.2709674835205078,0.1609786301851272,0.1099888533353805
1523,1523,utstrakt,0.19595867395401,0.0904807150363922,0.1054779589176178
379,379,flercellet,0.1367789357900619,0.0316697470843791,0.1051091887056827
912,912,naken,0.4192107319831848,0.3141618371009826,0.1050488948822021
1023,1023,patetisk,0.2542489171028137,0.1498800367116928,0.1043688803911209
913,913,nanofluidisk,0.1910353004932403,0.0889841541647911,0.1020511463284492
1311,1311,svikefull,0.4942067563533783,0.3930192291736603,0.101187527179718
364,364,fett,0.2089359909296035,0.1087273135781288,0.1002086773514747
735,735,konsentrisk,0.2097034156322479,0.1105184778571128,0.099184937775135
1308,1308,svart,0.2000410854816436,0.101753830909729,0.0982872545719146
1323,1323,særegen,0.4225791990756988,0.324634313583374,0.0979448854923248
1563,1563,ven,0.233492225408554,0.1358396559953689,0.0976525694131851
1135,1135,sakesløs,0.3885723948478699,0.2910602986812591,0.0975120961666107
442,442,fremhevet,0.4610341191291809,0.3637965023517608,0.09723761677742
354,354,fattigslig,0.4802038371562958,0.383943647146225,0.0962601900100708
86,86,anonym,0.3270125687122345,0.2313613444566726,0.0956512242555618
784,784,lang,0.1295836865901947,0.0353003144264221,0.0942833721637725
483,483,generell,0.1529067754745483,0.0589476600289344,0.0939591154456138
803,803,levedyktig,0.2319231629371643,0.1388379484415054,0.0930852144956588
1197,1197,skamfull,0.4029110074043274,0.3104992210865021,0.0924117863178253
105,105,arealmessig,0.1520551443099975,0.062272697687149,0.0897824466228485
273,273,død som en sild,0.177718311548233,0.0902037993073463,0.0875145122408866
1165,1165,selsom,0.4392594993114471,0.3521916568279266,0.0870678424835205
1025,1025,patt,0.1126848086714744,0.0283363480120897,0.0843484606593847
591,591,håpløs,0.4191538989543915,0.3360196948051452,0.0831342041492462
200,200,blå,0.2781606018543243,0.2000262439250946,0.0781343579292297
1468,1468,uhorvelig,0.4411801397800445,0.3647222518920898,0.0764578878879547
1015,1015,parisk,0.3846172094345093,0.3081797957420349,0.0764374136924743
158,158,bekymringsfull,0.2808101773262024,0.2045462131500244,0.0762639641761779
866,866,melankolsk,0.4320521056652069,0.3561332821846008,0.075918823480606
1487,1487,underlig,0.4189200699329376,0.3449789583683014,0.0739411115646362
1568,1568,verneverdig,0.3985019624233246,0.3249334394931793,0.0735685229301452
1507,1507,uselvisk,0.4475724995136261,0.3752991855144501,0.072273313999176
1317,1317,symmetrisk,0.2292323559522628,0.1572433114051818,0.071989044547081
204,204,botanisk,0.0895169824361801,0.0200256276875734,0.0694913547486066
1193,1193,sjølstendig,0.2342070043087005,0.1654486358165741,0.0687583684921264
1330,1330,sørlig,0.147426038980484,0.0789050012826919,0.068521037697792
122,122,asymmetrisk,0.1122379153966903,0.0443027094006538,0.0679352059960365
1116,1116,robust,0.3597037196159363,0.2938482761383056,0.0658554434776306
1028,1028,pen,0.4296265244483948,0.3639213740825653,0.0657051503658294
799,799,lengre,0.1071895509958267,0.0451339744031429,0.0620555765926837
1445,1445,ufarlig,0.1132524460554122,0.0514372810721397,0.0618151649832725
1580,1580,viril,0.119697518646717,0.0590700171887874,0.0606275014579296
450,450,from som et lam,0.1462541669607162,0.0856398418545723,0.0606143251061439
156,156,beklagelig,0.2613784074783325,0.2016502022743225,0.05972820520401
432,432,framifrå,0.1779444217681884,0.1182533577084541,0.0596910640597343
1316,1316,syklisk,0.1299624294042587,0.0714493840932846,0.0585130453109741
452,452,fruktsommelig,0.4509275555610657,0.3938581347465515,0.0570694208145141
787,787,langsgående,0.1795376390218734,0.1240166053175926,0.0555210337042808
630,630,innholdsløs,0.2678801119327545,0.2128215879201889,0.0550585240125656
994,994,oval,0.0875176638364791,0.0328354649245739,0.0546821989119052
917,917,nebbete,0.1362544745206833,0.0818786472082138,0.0543758273124694
1462,1462,ugjennomførlig,0.4052099287509918,0.3509961366653442,0.0542137920856475
1295,1295,submikroskopisk,0.0869063436985015,0.0339016541838645,0.0530046895146369
283,283,eklektisk,0.1175389662384986,0.0646343231201171,0.0529046431183815
980,980,oppmerksom,0.4449557363986969,0.392165333032608,0.0527904033660888
1506,1506,urørt,0.2478203475475311,0.1954183876514434,0.0524019598960876
1186,1186,sitrongul,0.1001923680305481,0.0495422817766666,0.0506500862538814
1168,1168,selvopptatt,0.4079248905181885,0.3624838888645172,0.0454410016536712
647,647,isotonisk,0.0914791300892829,0.0499428175389766,0.0415363125503063
1325,1325,søkegod,0.4328289330005646,0.392228752374649,0.0406001806259155
126,126,autonom,0.14192496240139,0.1017427965998649,0.0401821658015251
558,558,hemodynamisk,0.1279978305101394,0.0882986634969711,0.0396991670131683
1494,1494,uoversiktlig,0.0758175030350685,0.0366777777671813,0.0391397252678871
639,639,intransitiv,0.43775075674057,0.4009574949741363,0.0367932617664337
605,605,idyllisk,0.1052493304014206,0.0690487474203109,0.0362005829811096
405,405,forlatt,0.3611098825931549,0.3253755271434784,0.0357343554496765
534,534,gyllen,0.2335975915193557,0.1986427009105682,0.0349548906087875
992,992,ortotropisk,0.1030032932758331,0.0693089589476585,0.0336943343281745
1034,1034,perifrastisk,0.1080459505319595,0.0744125172495842,0.0336334332823753
983,983,opprinnelig,0.2171709835529327,0.1842536777257919,0.0329173058271408
235,235,deilig,0.4042882621288299,0.3725380301475525,0.0317502319812774
880,880,misfarget,0.1001586318016052,0.0697349309921264,0.0304237008094787
